Generation,Individual,Genome,Score
4,381,[0.  0.4 0.4 2.  2.2 2.2 0.  0.2 2.4 1.6],0.07493873685598373
4,382,[2.2 1.8 2.  1.2 0.6 1.4 0.6 0.  1.8 1.8],0.07500223815441132
4,383,[0.  2.6 2.  2.4 2.  1.  0.  0.2 2.2 0.6],0.07550936937332153
4,384,[2.2 1.2 2.  0.2 2.2 2.8 2.8 0.  2.2 1.8],0.07637011259794235
4,385,[0.  0.4 0.8 0.4 2.8 1.8 0.  0.2 2.2 0.6],0.0770178958773613
4,386,[1.4 0.8 2.2 0.2 0.  1.8 1.2 2.2 0.2 2.8],0.07716411352157593
4,387,[0.4 2.6 1.2 1.4 0.6 2.2 2.6 2.  0.  2.8],0.07750464230775833
4,388,[2.6 1.8 0.  1.4 2.4 0.  2.8 2.  0.8 2.6],0.07816174626350403
4,389,[0.  0.  0.4 2.6 0.8 0.8 0.4 2.4 2.  2. ],0.07870963215827942
4,390,[2.2 1.2 2.  0.2 2.2 2.8 2.8 0.  2.2 0. ],0.07897546142339706
4,391,[2.2 2.4 0.8 0.  0.6 2.8 1.6 1.2 1.4 1. ],0.07970962673425674
4,392,[0.2 2.2 0.8 0.2 0.6 0.  1.6 2.8 0.8 1. ],0.07971687614917755
4,393,[0.2 2.2 0.8 0.2 1.  0.2 2.4 2.8 1.6 0.4],0.08064018189907074
4,394,[2.6 2.4 1.8 1.  0.  1.8 0.  1.2 2.4 1.6],0.08174152672290802
4,395,[2.2 2.4 2.4 0.2 2.2 2.8 2.8 0.  2.2 1.8],0.08175113797187805
4,396,[0.8 1.2 0.2 0.2 0.2 1.8 2.6 2.2 1.4 2.4],0.08200465142726898
4,397,[2.6 2.4 1.8 2.2 1.8 1.8 0.2 2.8 2.4 1.6],0.08237197995185852
4,398,[2.6 2.4 1.8 2.2 1.8 1.8 0.2 2.8 2.4 1.6],0.08237197995185852
4,399,[0.4 0.4 0.4 0.2 0.  1.6 2.8 2.6 0.8 1. ],0.08287597447633743
4,400,[1.8 2.  2.8 1.6 2.2 0.2 1.6 0.6 2.2 0.8],0.08303553611040115
4,401,[2.6 2.8 1.8 0.2 0.6 1.8 0.  0.4 1.4 0. ],0.08380092680454254
4,402,[2.2 2.4 0.4 0.  0.6 0.6 2.8 1.2 1.4 1. ],0.08392288535833359
4,403,[0.4 0.  0.4 2.8 0.  1.8 0.6 2.8 2.2 2.4],0.08425307273864746
4,404,[0.4 0.4 0.4 0.2 0.  1.6 0.8 0.6 0.8 1. ],0.0849163606762886
4,405,[2.2 2.4 0.8 1.  0.  1.8 1.6 0.6 0.8 2.2],0.08619165420532227
4,406,[0.4 1.8 2.  0.6 2.6 1.  2.6 0.8 0.  2. ],0.08656685054302216
4,407,[2.2 2.4 0.4 0.  0.6 2.8 1.2 0.4 1.4 1. ],0.08663742244243622
4,408,[0.  1.8 1.  0.2 0.2 0.2 1.4 0.6 0.8 0.8],0.08752495795488358
4,409,[0.2 0.6 0.8 2.2 0.4 2.8 2.2 0.  2.  1.4],0.08820011466741562
4,410,[0.  0.4 0.4 2.  2.2 2.2 0.  0.8 0.  0.6],0.08974117040634155
4,411,[0.4 1.8 2.8 2.4 0.  0.4 0.2 2.8 2.4 0.8],0.09049493074417114
4,412,[1.4 0.2 1.2 2.2 2.8 2.8 0.6 1.2 1.  1.2],0.09061065316200256
4,413,[0.8 2.  0.4 0.4 2.8 0.8 0.8 1.6 0.2 2.6],0.0906272828578949
4,414,[0.6 0.8 1.4 2.2 1.8 0.8 0.6 0.6 0.2 1.6],0.09109286218881607
4,415,[0.4 2.  1.2 1.4 2.2 0.2 1.2 0.  2.2 1.6],0.09267698228359222
4,416,[1.6 2.4 0.8 0.4 0.  1.6 0.  0.  0.  2. ],0.09281795471906662
4,417,[0.  1.6 1.8 2.8 2.  0.  1.8 2.6 1.  0.8],0.09330886602401733
4,418,[1.4 1.8 0.  2.2 0.4 2.8 0.  1.2 2.4 0.6],0.09440524876117706
4,419,[0.2 2.2 0.4 0.  0.6 2.8 1.6 1.2 1.4 1. ],0.09498545527458191
4,420,[2.2 2.4 0.4 0.  0.6 2.8 1.6 1.2 1.4 1. ],0.09504113346338272
4,421,[2.2 2.4 0.4 0.  0.6 2.8 1.6 1.2 1.4 1. ],0.09504113346338272
4,422,[2.2 2.4 0.4 0.  0.6 2.8 1.6 1.2 1.4 1. ],0.09504113346338272
4,423,[2.2 2.4 0.4 0.  0.6 2.8 1.6 1.2 1.4 1. ],0.09504113346338272
4,424,[2.2 2.4 0.4 0.  0.6 2.8 1.6 1.2 1.4 1. ],0.09504113346338272
4,425,[1.  1.8 0.  2.8 0.2 1.8 0.  0.8 1.4 2.8],0.09596078842878342
4,426,[2.6 2.4 0.4 0.  0.6 2.8 1.6 1.2 1.4 1. ],0.09621160477399826
4,427,[1.4 1.8 0.  2.2 2.8 1.8 0.8 0.2 0.2 0.2],0.09662428498268127
4,428,[0.4 0.4 2.4 0.4 0.  1.6 0.4 2.  0.8 1. ],0.09737187623977661
4,429,[0.4 0.4 0.4 0.2 0.  0.2 2.4 2.  0.8 1. ],0.09818042069673538
4,430,[0.2 2.2 0.8 2.6 2.6 0.2 2.4 2.8 2.4 1. ],0.10068777203559875
4,431,[0.  0.4 1.8 1.  0.  1.8 0.2 2.8 2.4 1.6],0.10129702836275101
4,432,[1.4 1.8 2.2 0.  0.6 1.8 0.  1.2 0.8 2.4],0.10159183293581009
4,433,[0.8 0.  1.  1.  2.6 1.  0.4 1.8 1.8 2.6],0.10247241705656052
4,434,[1.8 2.4 2.8 2.4 0.  0.4 0.8 0.2 2.4 0.8],0.10284656286239624
4,435,[0.4 1.8 2.8 2.4 0.  0.4 0.8 0.2 2.4 0.8],0.10362701117992401
4,436,[0.4 2.  1.2 1.4 2.2 0.2 2.  0.  1.  1.6],0.10488332808017731
4,437,[2.6 0.  2.2 0.2 0.6 1.8 2.  2.6 1.6 2.8],0.1055159941315651
4,438,[2.6 0.8 2.2 1.4 2.2 0.6 2.8 2.  0.8 2.6],0.10592690110206604
4,439,[1.4 1.8 1.4 2.2 1.8 0.  1.2 0.4 2.2 0. ],0.10794257372617722
4,440,[2.8 0.2 0.8 2.2 1.6 1.8 0.2 2.4 0.8 2. ],0.10886259377002716
4,441,[0.2 2.8 2.4 1.  2.6 1.4 0.2 2.8 2.8 1.4],0.11124586313962936
4,442,[0.6 0.8 1.4 1.  0.  0.8 0.6 2.8 2.4 1.6],0.11163207143545151
4,443,[0.  1.8 0.  1.4 2.2 0.6 2.8 2.  0.8 2.6],0.11587068438529968
4,444,[0.4 1.8 0.4 2.  1.  2.2 0.2 1.8 0.  2.8],0.11734900623559952
4,445,[2.6 1.8 0.  1.4 2.2 0.6 2.8 2.  0.8 2.6],0.11750540882349014
4,446,[2.8 2.8 0.8 2.2 0.6 2.4 0.6 2.4 0.8 2.2],0.11768101900815964
4,447,[0.  1.6 2.6 0.4 0.  0.  2.2 1.2 2.4 1.6],0.12118896842002869
4,448,[0.4 0.4 0.4 0.2 0.  1.8 2.  2.  0.8 1. ],0.12190372496843338
4,449,[0.4 1.8 2.  2.4 2.8 0.2 2.4 0.8 0.  2. ],0.12222324311733246
4,450,[0.4 2.6 2.  0.2 0.6 0.4 2.6 2.  0.  2.8],0.12358307093381882
4,451,[0.4 2.8 1.  2.  2.  1.  0.2 0.4 0.8 2.6],0.12392506748437881
4,452,[1.8 2.4 1.2 0.  1.  0.2 2.6 0.6 0.2 0. ],0.12496920675039291
4,453,[1.  0.6 2.  0.  0.6 1.  0.4 0.2 0.  2.6],0.1253204345703125
4,454,[1.2 0.2 2.2 1.2 0.6 0.4 0.6 2.6 2.2 2.2],0.12567193806171417
4,455,[0.2 1.6 1.2 1.  2.6 1.  0.4 2.8 0.8 2.2],0.12643834948539734
4,456,[0.8 1.2 2.2 1.2 0.6 0.4 0.6 2.6 2.2 2.2],0.1290975660085678
4,457,[0.6 0.6 2.  2.8 1.8 2.4 0.6 2.8 2.8 1. ],0.12993530929088593
4,458,[0.6 0.2 1.4 1.6 2.8 0.4 0.6 2.  2.8 1. ],0.13036002218723297
4,459,[2.2 2.4 0.4 0.  0.6 2.8 2.4 2.8 1.4 1. ],0.13063691556453705
4,460,[0.4 1.8 2.8 2.4 2.  1.  0.8 0.2 2.4 0.8],0.13100530207157135
4,461,[2.6 2.4 1.8 1.  0.  1.8 0.4 2.  2.4 1.6],0.13235685229301453
4,462,[2.6 1.8 0.  1.4 2.2 0.6 2.8 2.  0.8 2.6],0.1335649937391281
4,463,[0.4 0.  2.  0.6 2.  1.  0.4 2.  2.4 1.2],0.13429337739944458
4,464,[2.6 2.4 1.8 1.  0.  1.8 0.2 2.8 0.  2.8],0.13676787912845612
4,465,[1.4 2.8 1.8 2.2 2.8 1.8 0.  1.2 0.8 2.4],0.13918544352054596
4,466,[0.6 0.8 1.  2.8 1.8 2.4 0.6 2.8 2.4 1.6],0.141318216919899
4,467,[2.2 2.4 0.4 0.  2.  1.  1.6 1.2 1.4 1. ],0.14138491451740265
4,468,[2.2 2.4 0.4 0.  2.  1.  1.6 1.2 1.4 1. ],0.14138491451740265
4,469,[1.8 2.4 0.2 0.  1.  1.8 0.2 0.8 0.2 0. ],0.1416235715150833
4,470,[0.6 2.2 1.8 2.8 1.8 2.4 0.6 2.8 2.8 1. ],0.14218461513519287
4,471,[1.4 1.8 1.4 0.2 0.2 0.  1.2 0.4 2.2 0. ],0.14226315915584564
4,472,[0.6 0.8 1.  2.8 1.8 2.4 0.6 2.8 2.8 1. ],0.1428890824317932
4,473,[0.6 0.8 1.  2.8 1.8 2.4 0.6 2.8 2.8 1. ],0.1428890824317932
4,474,[2.6 1.8 0.  1.4 2.2 0.6 2.8 2.  2.4 1.6],0.14330032467842102
4,475,[2.2 2.4 0.4 2.  2.2 2.2 0.  0.2 1.8 0.6],0.1436455398797989
4,476,[2.2 2.4 2.2 2.2 0.  1.8 2.  1.8 0.8 2.2],0.145983025431633
4,477,[0.2 2.8 2.4 1.  0.  1.6 0.2 2.8 2.8 1.4],0.1473304182291031
4,478,[2.4 1.8 2.2 1.2 0.6 0.4 0.6 2.6 2.2 0.6],0.1478082537651062
4,479,[0.4 1.8 2.  0.6 2.6 0.2 0.  0.2 0.  2. ],0.14790840446949005
4,480,[0.4 0.4 0.4 0.2 0.  1.6 0.4 2.  2.4 1. ],0.15009330213069916
4,481,[0.4 1.8 2.8 1.6 1.  2.2 0.2 1.2 1.4 2.8],0.15011855959892273
4,482,[0.  1.6 1.2 0.  1.8 0.8 2.8 1.2 1.4 0.2],0.15102529525756836
4,483,[2.4 1.8 2.2 1.2 0.6 0.4 0.6 2.6 2.2 2.2],0.15114149451255798
4,484,[2.2 1.8 2.  0.2 0.6 1.  0.4 0.  2.2 2.2],0.15118440985679626
4,485,[2.6 2.4 2.8 0.2 0.  1.8 0.2 2.8 2.4 1.6],0.15193961560726166
4,486,[0.4 1.8 2.2 1.2 0.6 0.4 0.6 2.6 2.2 2.2],0.15302537381649017
4,487,[1.6 2.4 0.8 0.4 0.  1.6 0.4 2.  0.8 2. ],0.1536969691514969
4,488,[2.6 2.4 0.  1.4 1.2 0.2 1.8 1.4 2.6 0.6],0.15400686860084534
4,489,[2.6 2.4 1.8 1.  0.  1.8 0.2 2.8 2.4 1.6],0.15400686860084534
4,490,[0.4 1.6 1.  0.2 2.  1.  2.6 1.2 1.4 2.8],0.15496578812599182
4,491,[0.8 0.8 0.  0.8 2.  1.8 2.6 1.  0.8 2.6],0.1567501276731491
4,492,[0.4 2.  0.4 0.2 0.  1.6 0.4 2.  0.8 1. ],0.16000501811504364
4,493,[1.2 0.8 1.6 0.8 0.  2.2 0.2 2.8 1.4 0. ],0.16045129299163818
4,494,[2.2 2.8 2.4 0.2 0.6 1.  0.4 2.2 0.  2.8],0.1609892100095749
4,495,[0.4 0.  0.4 0.  2.  1.  0.4 0.6 2.4 2.4],0.16255556046962738
4,496,[2.4 1.8 2.2 1.2 0.6 0.4 0.  0.2 2.2 2.2],0.162943035364151
4,497,[1.2 0.2 0.2 1.6 1.8 0.8 1.8 0.8 0.6 0.6],0.16388560831546783
4,498,[2.8 2.8 0.4 2.  1.6 0.  2.4 2.  0.8 2. ],0.16452516615390778
4,499,[0.  0.4 0.4 0.  2.8 1.8 0.  0.2 2.2 0.6],0.16511574387550354
4,500,[0.4 1.8 0.4 0.2 0.  1.6 0.4 2.  0.8 1. ],0.16603966057300568
4,501,[0.8 0.  1.  2.  1.2 1.6 0.6 2.4 0.8 2. ],0.16691765189170837
4,502,[1.4 0.2 2.2 0.2 0.  0.8 0.4 2.4 0.2 2.4],0.1698140650987625
4,503,[0.4 0.4 0.4 0.2 0.  1.6 0.4 2.  0.8 1. ],0.17121544480323792
4,504,[0.  1.6 2.8 0.2 0.6 1.  0.4 2.  0.  2.8],0.17155036330223083
4,505,[0.2 2.2 0.8 0.4 0.  0.2 2.4 2.8 2.4 1. ],0.1727709323167801
4,506,[0.  0.4 1.6 0.6 2.  1.  0.  0.2 0.8 2.2],0.1732553094625473
4,507,[0.8 0.  1.  0.2 0.6 1.  0.2 0.4 0.8 2.6],0.17346163094043732
4,508,[2.6 0.2 2.2 0.2 0.  0.8 0.4 2.4 0.2 2.4],0.1739388257265091
4,509,[0.8 0.  1.  2.  1.2 1.6 0.8 0.2 0.8 2. ],0.17417603731155396
4,510,[0.4 1.8 0.8 0.2 0.  1.6 0.4 2.  0.8 1. ],0.17536436021327972
4,511,[1.  0.6 2.  2.  1.6 1.  0.4 0.2 0.  2.6],0.17690640687942505
4,512,[0.  0.4 0.4 2.8 2.  1.  2.6 0.6 1.4 2.8],0.17844463884830475
4,513,[0.4 0.4 0.4 0.2 0.  1.  0.4 2.  0.8 1. ],0.1791205257177353
4,514,[2.8 2.8 0.4 0.2 0.2 0.  0.6 2.4 0.8 2. ],0.17958299815654755
4,515,[0.  0.4 0.4 0.  2.  1.  0.8 0.6 0.8 2.8],0.18010950088500977
4,516,[0.  0.4 0.4 0.  2.  1.  0.8 0.6 0.8 2.8],0.18010950088500977
4,517,[0.  0.4 0.4 0.2 0.  1.  0.8 1.6 2.2 0.6],0.18315210938453674
4,518,[2.6 2.4 1.8 1.  0.  2.2 2.2 2.8 2.4 1.6],0.18724003434181213
4,519,[1.2 0.8 1.6 0.8 0.  2.6 2.  2.8 1.4 0. ],0.1872522234916687
4,520,[2.4 1.8 2.2 1.2 0.6 0.4 0.6 2.6 1.4 1. ],0.18763002753257751
4,521,[0.4 1.8 2.8 2.4 0.  0.4 0.8 0.2 0.  2. ],0.18906769156455994
4,522,[0.  1.8 2.8 0.  0.2 0.2 0.8 1.  0.8 0.8],0.19000621140003204
4,523,[2.8 2.8 0.8 2.2 1.6 0.  2.6 2.2 0.8 2.2],0.19103068113327026
4,524,[0.4 0.4 0.4 0.2 1.8 0.8 0.4 2.  0.8 1. ],0.19355392456054688
4,525,[0.4 0.4 0.4 0.2 0.  1.6 0.4 2.  0.6 0.6],0.1971636414527893
4,526,[0.2 2.2 0.8 1.  2.6 1.8 0.2 2.8 0.8 1. ],0.19899381697177887
4,527,[2.6 1.8 0.  1.4 0.  1.4 2.8 2.  0.8 2.6],0.19935762882232666
4,528,[2.2 2.8 1.2 1.4 0.6 1.8 2.8 2.4 1.8 0.4],0.20063693821430206
4,529,[0.4 0.4 0.4 0.2 0.  1.6 0.4 2.  0.8 1. ],0.20075486600399017
4,530,[0.  1.8 2.8 0.  0.2 0.2 0.8 0.2 0.8 0.8],0.20111574232578278
4,531,[0.8 1.2 0.2 0.2 0.2 1.8 2.  2.8 0.8 2.4],0.20183895528316498
4,532,[0.  1.  0.6 0.2 0.6 1.  0.  0.2 2.2 0.6],0.2024146467447281
4,533,[0.4 1.6 1.  1.  2.6 2.2 2.6 1.2 1.4 2.8],0.20488132536411285
4,534,[0.  1.8 2.8 0.  0.6 0.4 1.4 0.6 0.8 0.8],0.20637744665145874
4,535,[1.4 1.8 1.8 1.  2.6 2.4 2.8 2.4 1.4 0. ],0.2079738974571228
4,536,[1.8 2.4 0.2 0.  1.  1.  0.6 0.8 0.2 0. ],0.209152489900589
4,537,[0.6 0.8 1.  2.8 1.8 2.4 1.6 1.2 2.8 1. ],0.21085615456104279
4,538,[0.6 0.8 1.  2.  1.6 2.4 0.6 2.8 2.8 1. ],0.21221128106117249
4,539,[0.8 1.2 2.8 0.4 1.8 0.8 0.8 0.  0.  0.8],0.2136022001504898
4,540,[0.2 1.6 1.2 1.  0.6 2.2 2.4 2.8 0.8 2.2],0.21390540897846222
4,541,[0.6 0.2 1.4 1.6 1.8 2.4 0.4 2.  2.8 1. ],0.21401165425777435
4,542,[0.4 0.  2.8 0.2 2.  1.  0.4 2.  2.4 1.2],0.21448832750320435
4,543,[1.2 0.2 1.  0.2 0.2 2.8 0.2 2.8 1.6 0.4],0.21458475291728973
4,544,[0.8 0.  1.  2.  2.  1.  2.4 2.8 0.8 2.6],0.2170386165380478
4,545,[1.4 0.8 2.2 0.2 1.  2.4 0.6 2.8 0.2 2.8],0.22105318307876587
4,546,[0.4 0.2 2.8 1.6 1.  1.  0.2 2.6 0.  2.8],0.2218344807624817
4,547,[0.4 0.  0.4 2.8 2.  2.8 1.6 0.6 2.4 2.4],0.2234768271446228
4,548,[2.2 2.4 0.4 0.  0.6 1.  0.4 1.2 1.4 1. ],0.22518008947372437
4,549,[0.6 0.8 1.  2.8 1.8 2.8 1.6 2.8 2.8 1. ],0.22547149658203125
4,550,[2.2 0.2 1.  2.2 1.8 2.8 1.6 1.2 2.4 0. ],0.22680649161338806
4,551,[0.4 1.8 2.8 1.6 1.  0.2 2.4 1.8 0.  2.8],0.234171524643898
4,552,[1.4 1.8 0.  0.2 0.6 1.8 0.  1.2 2.4 0.6],0.23426169157028198
4,553,[1.2 0.8 1.6 0.8 0.  1.4 1.  2.8 1.4 0. ],0.2371307760477066
4,554,[1.2 0.8 1.6 0.8 0.  1.4 1.  2.8 1.4 0. ],0.2371307760477066
4,555,[0.6 0.2 1.4 1.6 2.8 0.4 0.6 2.  2.8 1. ],0.23814788460731506
4,556,[2.6 1.8 0.  1.4 2.2 0.6 2.8 2.  0.8 2.6],0.2407044917345047
4,557,[1.4 0.8 2.2 0.2 1.  1.4 0.6 2.6 0.2 2.8],0.24204695224761963
4,558,[2.2 1.8 2.  1.  0.8 1.  0.4 0.  2.2 2.2],0.24478694796562195
4,559,[0.8 0.  1.  2.  1.2 2.8 1.6 2.4 0.8 2. ],0.25093647837638855
4,560,[2.6 1.8 0.  1.4 2.2 1.6 2.  2.  0.8 2.6],0.25575581192970276
4,561,[0.2 1.6 1.2 1.  2.6 2.2 2.6 2.8 0.8 2.2],0.25676292181015015
4,562,[2.2 2.4 0.4 0.  0.6 2.8 0.6 2.4 1.4 1. ],0.263278990983963
4,563,[1.8 2.4 1.2 0.  1.  1.  0.4 0.6 0.2 0. ],0.2646631896495819
4,564,[2.2 2.4 0.4 2.8 0.6 2.8 1.6 1.2 1.4 1. ],0.266061395406723
4,565,[0.4 1.8 2.8 1.6 1.  1.8 0.2 1.8 0.  2.8],0.2664492726325989
4,566,[0.6 0.2 1.4 1.6 1.8 2.4 2.8 2.  2.8 1. ],0.2692386507987976
4,567,[0.  1.6 1.8 0.8 2.4 1.4 1.6 2.6 1.  0.8],0.2700938880443573
4,568,[2.4 1.8 2.2 1.2 0.6 0.4 0.6 0.  1.6 2.2],0.27049520611763
4,569,[2.2 2.4 1.8 0.2 2.4 1.4 1.  0.2 0.  0. ],0.2765834331512451
4,570,[0.  0.  0.4 2.6 0.8 2.6 2.4 1.8 2.  2. ],0.28103068470954895
4,571,[0.8 1.8 2.8 0.8 2.  1.  0.4 1.  0.8 2.6],0.2879662811756134
4,572,[0.8 1.2 0.2 2.4 2.  1.8 2.  0.4 1.4 2.4],0.2911626100540161
4,573,[2.8 2.8 0.8 0.8 0.  0.  0.6 2.4 0.8 2. ],0.292896568775177
4,574,[1.4 2.2 0.8 2.2 0.6 2.4 2.8 2.6 0.2 2.8],0.2972968816757202
4,575,[1.2 0.8 1.6 0.2 0.2 1.4 1.  2.8 1.4 0. ],0.2982577979564667
4,576,[1.4 1.8 2.8 0.2 1.4 1.4 1.  0.4 2.2 0. ],0.30234286189079285
4,577,[1.  0.  2.8 0.2 1.8 1.  0.4 0.2 0.  2.6],0.3109906017780304
4,578,[0.8 1.2 0.2 2.6 0.8 1.8 2.  0.4 1.4 2.4],0.3207865059375763
4,579,[0.4 1.2 1.8 0.6 2.4 1.8 0.2 0.6 0.8 0.8],0.32186180353164673
4,580,[2.2 2.4 2.8 1.2 1.8 1.8 1.6 0.6 0.8 2.2],0.32494795322418213
4,581,[2.2 2.4 2.4 0.2 0.6 0.8 0.4 2.2 1.8 0.4],0.32877445220947266
4,582,[1.8 2.4 0.4 2.8 1.  2.2 2.  0.6 0.2 0. ],0.33086588978767395
4,583,[2.8 2.8 0.8 2.2 1.6 2.8 2.8 2.4 0.8 2.2],0.3310527503490448
4,584,[0.  0.  0.4 2.6 0.8 2.6 2.8 2.4 2.  2. ],0.3395444452762604
4,585,[1.4 1.8 1.4 1.  0.  0.  1.2 0.4 2.2 0. ],0.3427785634994507
4,586,[0.4 1.8 0.4 2.4 0.6 2.2 2.8 2.6 0.  2.8],0.34310126304626465
4,587,[2.2 2.4 0.4 2.2 2.8 2.8 1.6 1.2 1.4 1. ],0.3479021191596985
4,588,[0.8 1.2 2.8 0.6 2.6 1.8 0.8 0.  0.  0.8],0.3503735363483429
4,589,[2.6 1.8 0.  1.4 2.2 0.6 2.8 2.  0.8 2.6],0.3605290949344635
4,590,[0.  0.  0.4 2.6 0.8 2.6 2.8 1.8 0.  2. ],0.36124923825263977
4,591,[0.6 0.8 1.  1.  2.6 2.4 0.6 2.8 2.8 1. ],0.38039493560791016
4,592,[1.2 0.2 0.2 0.6 2.6 2.8 1.6 2.2 0.6 0.6],0.3859131634235382
4,593,[0.4 2.6 2.  2.8 1.8 2.2 2.6 2.  0.  2.8],0.3946208953857422
4,594,[0.6 0.8 1.4 0.  1.  0.8 0.6 2.8 2.4 1.6],0.40701353549957275
4,595,[0.  0.4 0.4 2.8 2.  1.8 2.8 1.  1.4 2.8],0.4167540371417999
4,596,[0.  0.4 0.4 2.8 2.  2.4 2.8 1.6 2.2 0.6],0.42600899934768677
4,597,[1.4 0.8 2.2 2.8 2.  2.4 2.8 2.6 0.2 2.8],0.43296918272972107
4,598,[1.4 0.8 2.6 2.2 2.8 2.4 2.8 2.6 0.2 2.8],0.4392653703689575
4,599,[0.  0.4 0.4 2.  2.2 2.2 2.6 2.  1.8 0.6],0.4439947009086609
5,0,[2.8 2.8 1.  0.2 1.  0.8 0.8 0.2 0.4 1.4],6.130911060608923e-05
5,1,[0.4 2.8 0.4 2.4 1.6 1.  0.6 2.4 0.8 2. ],0.0001152390250354074
5,2,[2.8 2.8 1.4 0.  0.  0.8 0.8 0.2 0.8 1.4],0.00011584957974264398
5,3,[2.  2.6 0.8 0.2 0.2 1.6 1.  2.  0.8 1.4],0.0001426265516784042
5,4,[0.  1.8 2.2 2.  0.6 0.8 2.8 0.2 2.  1.2],0.00024251574359368533
5,5,[1.4 2.6 2.  0.2 0.  1.6 2.6 2.  0.4 1.4],0.0002441982796881348
5,6,[2.6 2.4 0.  1.4 1.2 0.2 1.8 1.4 2.6 0.6],0.00024509886861778796
5,7,[2.6 2.4 0.  1.4 1.2 0.2 1.8 1.4 2.6 0.6],0.00024509886861778796
5,8,[1.4 2.6 2.  1.4 0.6 2.8 2.8 2.  0.4 1.4],0.00024811725597828627
5,9,[2.2 2.4 2.2 1.2 1.8 1.8 2.  0.8 0.2 2.8],0.00026075023924931884
5,10,[2.8 2.2 0.2 1.2 1.6 1.  0.6 2.4 0.8 2. ],0.00030021677957847714
5,11,[0.6 0.8 0.2 1.8 2.4 0.  0.8 1.6 0.4 1. ],0.0003345482691656798
5,12,[2.2 2.4 1.2 0.4 0.  2.2 2.8 0.8 0.8 2.2],0.000365794898243621
5,13,[2.6 1.  1.4 0.  0.  1.4 1.  0.6 2.4 1.6],0.0003796695964410901
5,14,[0.4 2.2 2.2 0.2 0.6 2.2 2.8 2.6 0.  0.2],0.0004573494952637702
5,15,[0.2 2.2 0.8 1.  2.6 0.2 0.8 2.8 1.2 1.6],0.0005287346430122852
5,16,[0.4 1.6 1.8 0.2 0.6 2.2 2.6 2.  0.  2.8],0.0005340668139979243
5,17,[2.2 2.4 2.8 0.4 1.2 1.6 2.  0.  0.8 1.4],0.0005411269958131015
5,18,[0.  0.4 0.4 2.  1.6 0.4 0.  0.2 1.8 0.6],0.0006194935413077474
5,19,[0.4 1.8 2.8 0.2 0.6 2.4 2.8 2.6 0.  2.8],0.0006376103847287595
5,20,[0.  1.8 1.6 0.2 0.6 2.2 2.6 1.  0.  2.8],0.0007156893843784928
5,21,[2.8 0.6 0.8 2.4 1.  0.  0.6 2.6 0.2 2. ],0.0008420057129114866
5,22,[2.2 2.4 0.4 2.8 2.2 0.6 0.4 2.  0.8 2.6],0.0009389769402332604
5,23,[0.8 1.2 0.2 0.2 0.6 1.8 2.  0.4 1.4 2.4],0.0010287597542628646
5,24,[0.8 2.  0.4 0.4 1.  2.2 2.4 0.8 0.2 2.6],0.0010821082396432757
5,25,[0.  0.  2.  1.6 2.6 2.4 2.4 1.8 2.2 2.8],0.0012419507838785648
5,26,[0.2 0.4 0.4 1.  2.6 0.  1.6 2.8 1.  0.8],0.00126553641166538
5,27,[0.2 2.  2.2 2.4 0.8 0.8 2.8 2.6 0.2 2. ],0.0013402689946815372
5,28,[0.  0.4 0.4 2.6 2.  1.  0.8 1.4 0.8 2.4],0.0013528524432331324
5,29,[1.4 2.2 2.6 0.2 0.6 2.2 2.4 2.6 0.2 2.8],0.0014051899779587984
5,30,[0.2 2.2 0.2 0.  1.  2.2 2.4 0.8 0.2 0. ],0.00147250818554312
5,31,[0.6 0.8 1.4 2.2 1.8 0.8 0.6 2.8 2.4 1.6],0.0014888719888404012
5,32,[2.2 2.8 2.  0.2 0.6 1.8 2.6 2.2 0.  2.8],0.0017994680674746633
5,33,[0.  0.4 0.  2.2 2.8 0.8 0.  0.6 0.2 2.6],0.0020165785681456327
5,34,[0.4 2.6 2.  0.2 0.6 2.4 2.8 2.  0.  2.8],0.002171441214159131
5,35,[0.  1.8 2.2 0.6 2.6 0.2 2.4 1.8 0.2 2. ],0.0022318409755825996
5,36,[1.4 0.8 2.2 0.2 1.  2.4 2.8 2.6 0.2 2.8],0.0022514164447784424
5,37,[0.  1.6 2.  1.  0.6 2.8 2.6 2.  2.2 2.8],0.002257157349959016
5,38,[0.  1.6 1.2 2.8 2.  0.2 1.  2.6 0.8 2.2],0.0023755221627652645
5,39,[0.  0.  2.  0.2 0.2 2.4 2.8 2.  0.  0. ],0.0023959954269230366
5,40,[0.  1.8 2.2 0.6 2.6 0.2 2.4 1.8 0.2 2. ],0.0024305563420057297
5,41,[0.  1.6 1.8 0.8 2.4 0.  2.8 2.6 0.2 0. ],0.002435413422062993
5,42,[1.4 2.2 1.8 0.2 1.  2.4 2.8 1.8 0.2 2.4],0.002522183582186699
5,43,[0.4 0.2 1.6 2.6 1.8 0.8 0.8 2.  2.4 2.4],0.002680507255718112
5,44,[2.2 2.4 0.4 0.  0.  1.  1.6 1.2 1.4 1. ],0.002994157373905182
5,45,[0.4 2.6 2.  1.  2.6 1.2 2.6 0.6 0.8 2.8],0.0030130406375974417
5,46,[0.4 0.2 1.6 2.8 2.  1.  0.6 2.  2.4 2.4],0.0031021463219076395
5,47,[2.8 2.8 1.4 0.  0.  0.8 0.8 0.2 0.  2. ],0.003195094410330057
